work_id,title,description,genre_1,genre_2,genre_3,author,year,url
57709,Thunder Rock,,Drama,Fantasy,War,,1942,
57843,Rise of the Footsoldier,,Action,Crime,Drama,,2007,
57910,Teeth,,Comedy,Horror,,,2007,
57949,"Welcome Home, Roscoe Jenkins",,Comedy,,,,2008,
57951,Fool's Gold,,Action,Adventure,Comedy|Romance,,2008,
57960,"Great Lie, The",,Drama,,,,1941,
57972,Deep Water,,Documentary,,,,2006,
57980,"Art of Negative Thinking, The (Kunsten å tenke negativt)",,Comedy,Drama,,,2006,
58007,"Shout, The",,Drama,Horror,,,1978,
58025,Jumper,,Action,Adventure,Drama|Sci-Fi|Thriller,,2008,
58029,It's a Free World...,,Drama,,,,2007,
58047,"Definitely, Maybe",,Comedy,Drama,Romance,,2008,
58059,I Live in Fear (Ikimono no kiroku),,Drama,,,,1955,
58078,"Air I Breathe, The",,Crime,Drama,Romance|Thriller,,2007,
58103,Vantage Point,,Action,Drama,Thriller,,2008,
58105,"Spiderwick Chronicles, The",,Adventure,Children,Drama|Fantasy|IMAX,,2008,
58107,Step Up 2 the Streets,,Drama,Musical,Romance,,2008,
58123,Il Mare (Siworae),,Fantasy,Romance,Sci-Fi,,2000,
58146,Witless Protection,,Comedy,,,,2008,
58154,"Other Boleyn Girl, The",,Drama,Romance,,,2008,
58156,Semi-Pro,,Comedy,,,,2008,
58162,Run Fatboy Run,,Comedy,Romance,,,2007,
58191,Taxi to the Dark Side,,Documentary,,,,2007,
58246,Grace Is Gone,,Drama,,,,2007,
58287,Descent,,Drama,Thriller,,,2007,
58291,College Road Trip,,Comedy,,,,2008,
58293,"10,000 BC",,Adventure,Romance,Thriller,,2008,
58295,"Bank Job, The",,Action,Crime,Thriller,,2008,
58297,Doomsday,,Action,Drama,Sci-Fi|Thriller,,2008,
58299,Horton Hears a Who!,,Adventure,Animation,Children|Comedy,,2008,
58301,Funny Games U.S.,,Drama,Thriller,,,2007,
58303,"Counterfeiters, The (Die Fälscher)",,Crime,Drama,War,,2007,
58306,Mongol,,Drama,War,,,2007,
58315,"Love Guru, The",,Comedy,,,,2008,
58332,Diary of the Dead,,Horror,Sci-Fi,,,2007,
58347,Penelope,,Comedy,Fantasy,Romance,,2006,
58351,City of Men (Cidade dos Homens),,Drama,,,,2007,
58373,"Woman in White, The",,Mystery,Thriller,,,1948,
58376,Zeitgeist: The Movie,,Documentary,War,,,2007,
58404,Justice League: The New Frontier,,Action,Adventure,Animation|Fantasy|Sci-Fi,,2008,
58418,Then She Found Me,,Comedy,Drama,Romance,,2007,
58425,Heima,,Documentary,,,,2007,
58432,What Just Happened,,Comedy,Drama,,,2008,
58439,Downhill Racer,,Drama,,,,1969,
58485,Return of the Living Dead 3,,Horror,Romance,Sci-Fi,,1993,
58490,Miss Pettigrew Lives for a Day,,Comedy,Romance,,,2008,
58492,Snow Angels,,Drama,,,,2007,
58494,Married Life,,Crime,Drama,Romance,,2007,
58559,"Dark Knight, The",,Action,Crime,Drama|IMAX,,2008,
58576,Made in U.S.A.,,Crime,Mystery,,,1966,
58622,"Hammer, The",,Comedy,,,,2007,
58627,Never Back Down,,Action,,,,2008,
58652,CJ7 (Cheung Gong 7 hou),,Children,Comedy,Sci-Fi,,2008,
58709,Tropical Malady (Sud pralad),,Drama,Fantasy,Romance,,2004,
58783,Youth Without Youth,,Drama,Romance,Sci-Fi,,2007,
58803,21,,Crime,Drama,Romance|Thriller,,2008,
58806,Smart People,,Comedy,Drama,Romance,,2008,
58816,"Gymnast, The",,Drama,Romance,,,2006,
58839,Leatherheads,,Comedy,Drama,Romance,,2008,
58870,Zebraman,,Comedy,,,,2004,
58876,Stop-Loss,,Drama,War,,,2008,
58879,Shine a Light,,Documentary,Musical,IMAX,,2008,
58881,Dark Matter,,Drama,,,,2007,
58889,"Business of Being Born, The",,Documentary,,,,2008,
58937,Julia,,Drama,Thriller,,,2008,
58972,Nim's Island,,Adventure,Comedy,Fantasy,,2008,
58975,"Ruins, The",,Horror,Thriller,,,2008,
58998,Forgetting Sarah Marshall,,Comedy,Romance,,,2008,
59000,Sex and Death 101,,Comedy,Drama,,,2007,
59014,Superhero Movie,,Action,Comedy,Sci-Fi,,2008,
59016,Street Kings,,Crime,Drama,Thriller,,2008,
59018,"Visitor, The",,Drama,Romance,,,2007,
59022,Harold & Kumar Escape from Guantanamo Bay,,Adventure,Comedy,,,2008,
59026,99 francs,,Comedy,,,,2007,
59037,Speed Racer,,Action,Children,Sci-Fi|IMAX,,2008,
59040,Gabriel,,Action,Horror,,,2007,
59053,Nathalie...,,Drama,,,,2003,
59103,"Forbidden Kingdom, The",,Action,Adventure,Comedy|Fantasy,,2008,
59105,Where in the World Is Osama Bin Laden?,,Documentary,,,,2008,
59107,"Life Before Her Eyes, The",,Drama,Thriller,,,2007,
59118,Happy-Go-Lucky,,Comedy,Drama,,,2008,
59126,Religulous,,Comedy,Documentary,,,2008,
59129,Outpost,,Action,Horror,,,2008,
59141,Son of Rambow,,Children,Comedy,Drama,,2007,
59143,Super High Me,,Comedy,Documentary,,,2007,
59159,Murders in the Rue Morgue,,Crime,Horror,Mystery,,1932,
59173,"Killer Elite, The",,Action,Drama,Thriller,,1975,
59188,Viva Zapata!,,Western,,,,1952,
59256,Deception,,Action,Drama,Thriller,,2008,
59258,Baby Mama,,Comedy,,,,2008,
59273,Delirious,,Comedy,Drama,,,2006,
59290,Klimt,,Drama,,,,2006,
59306,Prom Night,,Horror,Mystery,Thriller,,2008,
59315,Iron Man,"After being held captive in an Afghan cave, billionaire engineer Tony Stark creates a unique weaponized suit of armor to fight evil.",Action,Adventure,Sci-Fi,Jon Favreau,2008,"https://m.media-amazon.com/images/M/MV5BMTczNTI2ODUwOF5BMl5BanBnXkFtZTcwMTU0NTIzMw@@._V1_UX67_CR0,0,67,98_AL_.jpg"
59333,Made of Honor,,Comedy,Romance,,,2008,
59336,Redbelt,,Action,Drama,,,2008,
59362,Anamorph,,Crime,Thriller,,,2007,
59369,Taken,"A retired CIA agent travels across Europe and relies on his old skills to save his estranged daughter, who has been kidnapped while on a trip to Paris.",Action,Crime,Drama|Thriller,Pierre Morel,2008,"https://m.media-amazon.com/images/M/MV5BMTM4NzQ0OTYyOF5BMl5BanBnXkFtZTcwMDkyNjQyMg@@._V1_UX67_CR0,0,67,98_AL_.jpg"
59387,"Fall, The",,Adventure,Drama,Fantasy,,2006,
59392,Stargate: The Ark of Truth,,Action,Fantasy,Sci-Fi,,2008,
59404,Meet Bill,,Comedy,Drama,,,2007,
59418,"American Crime, An",,Crime,,,,2007,
59421,What Happens in Vegas...,,Comedy,Romance,,,2008,
59429,American Pie Presents Beta House (American Pie 6: Beta House),,Comedy,,,,2007,
59463,"Man Between, The",,Drama,Film-Noir,Romance|Thriller,,1953,
59485,a/k/a Tommy Chong,,Documentary,,,,2005,
59501,"Chronicles of Narnia: Prince Caspian, The",,Adventure,Children,Fantasy,,2008,
59527,"Window, The",,Drama,Film-Noir,Thriller,,1949,
59590,Young at Heart (a.k.a. Young@Heart),,Documentary,Musical,,,2007,
59594,"War, Inc.",,Comedy,Crime,Thriller,,2008,
59604,"Girl Next Door, The",,Crime,Drama,Horror|Thriller,,2007,
59615,Indiana Jones and the Kingdom of the Crystal Skull,,Action,Adventure,Comedy|Sci-Fi,,2008,
59621,How to Rob a Bank,,Comedy,Crime,Mystery|Thriller,,2007,
59684,Lake of Fire,,Documentary,,,,2006,
59709,"Oxford Murders, The",,Crime,Mystery,Romance|Thriller,,2007,
59721,"Grand, The",,Comedy,,,,2007,
59725,Sex and the City,,Comedy,Romance,,,2008,
59727,"Strangers, The",,Horror,Thriller,,,2008,
59731,"Bigger, Stronger, Faster*",,Documentary,,,,2008,
59738,All the Boys Love Mandy Lane,,Horror,Mystery,Thriller,,2006,
59784,Kung Fu Panda,,Action,Animation,Children|Comedy|IMAX,,2008,
59810,Recount,,Drama,,,,2008,
59832,Where the Sidewalk Ends,,Crime,Drama,Film-Noir,,1950,
59838,Chato's Land,,Western,,,,1972,
59850,St. Ives,,Crime,Mystery,Thriller,,1976,
59900,You Don't Mess with the Zohan,,Comedy,,,,2008,
59908,"Promotion, The",,Comedy,,,,2008,
59910,And When Did You Last See Your Father?,,Drama,,,,2007,
59912,My Brother Is an Only Child (Mio fratello è figlio unico),,Comedy,Crime,Drama,,2006,
59942,"Lost World, The",,Adventure,,,,1960,
59960,Warlock,,Romance,Western,,,1959,
59976,"Posto, Il",,Drama,,,,1961,
59985,Chaos Theory,,Comedy,Drama,Romance,,2007,
59995,Boy A,,Crime,Drama,,,2007,
60020,"Warlords, The (Tau ming chong)",,Action,Drama,War,,2007,
60037,"Happening, The",,Drama,Sci-Fi,Thriller,,2008,
60040,"Incredible Hulk, The",,Action,Sci-Fi,,,2008,
60044,Baghead,,Comedy,Drama,Horror,,2008,
60046,"Children of Huang Shi, The",,Drama,War,,,2008,
60069,WALL·E,"In the distant future, a small waste-collecting robot inadvertently embarks on a space journey that will ultimately decide the fate of mankind.",Adventure,Animation,Children|Romance|Sci-Fi,Andrew Stanton,2008,"https://m.media-amazon.com/images/M/MV5BMjExMTg5OTU0NF5BMl5BanBnXkFtZTcwMjMxMzMzMw@@._V1_UX67_CR0,0,67,98_AL_.jpg"
60072,Wanted,,Action,Thriller,,,2008,
60074,Hancock,,Action,Adventure,Comedy|Crime|Fantasy,,2008,
60103,Angel Face,,Crime,Drama,Film-Noir,,1952,
60126,Get Smart,,Action,Comedy,,,2008,
60133,Brick Lane,,Drama,,,,2007,
60137,"Rape of Europa, The",,Documentary,,,,2006,
60147,Roman de gare,,Drama,,,,2007,
60161,Futurama: The Beast with a Billion Backs,,Action,Animation,Comedy|Romance|Sci-Fi,,2008,
60227,"Unholy Three, The",,Crime,Drama,Romance,,1925,
60243,Pocket Money,,Comedy,Western,,,1972,
60291,Gonzo: The Life and Work of Dr. Hunter S. Thompson,,Documentary,,,,2008,
60293,"Wackness, The",,Comedy,Drama,Romance,,2008,
60295,Up the Yangtze,,Documentary,,,,2007,
60311,"Black Swan, The",,Adventure,,,,1942,
60314,Cheyenne Autumn,,Western,,,,1964,
60316,Hour of the Gun,,Western,,,,1967,
60333,Encounters at the End of the World,,Documentary,,,,2008,
60338,Dante 01,,Sci-Fi,Thriller,,,2008,
60363,Zombie Strippers!,,Comedy,Horror,,,2008,
60382,Roman Polanski: Wanted and Desired,,Documentary,,,,2008,
60397,Mamma Mia!,,Comedy,Musical,Romance,,2008,
60436,Honeydripper,,Drama,,,,2007,
60471,Rogue,,Action,Adventure,Horror|Thriller,,2007,
60482,Towelhead (a.k.a. Nothing is Private),,Drama,,,,2007,
60487,"It's the Great Pumpkin, Charlie Brown",,Animation,Children,Comedy,,1966,
60503,Katyn,,Drama,War,,,2007,
60514,Journey to the Center of the Earth,,Action,Adventure,Sci-Fi,,2008,
60516,Meet Dave,,Adventure,Children,Comedy|Romance|Sci-Fi,,2008,
60526,Death Defying Acts,,Drama,Romance,Thriller,,2007,
60530,Water Lilies (Naissance des pieuvres),,Drama,,,,2007,
60551,Breath (Soom),,Drama,,,,2007,
60566,Just Another Love Story (Kærlighed på film),,Crime,Drama,Thriller,,2007,
60579,Next Door (Naboer),,Horror,Mystery,Thriller,,2005,
60609,Death Note,,Adventure,Crime,Drama|Horror|Mystery,,2006,
60647,Transsiberian,,Crime,Drama,Thriller,,2008,
60674,Stargate: Continuum,,Sci-Fi,,,,2008,
60684,Watchmen,"In 1985 where former superheroes exist, the murder of a colleague sends active vigilante Rorschach into his own sprawling investigation, uncovering something that could completely change the course of history as we know it.",Action,Drama,Mystery|Sci-Fi|Thriller|IMAX,Zack Snyder,2009,"https://m.media-amazon.com/images/M/MV5BY2IzNGNiODgtOWYzOS00OTI0LTgxZTUtOTA5OTQ5YmI3NGUzXkEyXkFqcGdeQXVyNjU0OTQ0OTY@._V1_UX67_CR0,0,67,98_AL_.jpg"
60688,Conspiracy,,Action,Drama,Mystery|Thriller|War,,2008,
60735,Shotgun Stories,,Drama,Thriller,,,2007,
60753,Felon,,Crime,Drama,,,2008,
60756,Step Brothers,,Comedy,,,,2008,
60758,Brideshead Revisited,,Drama,,,,2008,
60760,"X-Files: I Want to Believe, The",,Drama,Mystery,Sci-Fi|Thriller,,2008,
60766,Man on Wire,,Documentary,,,,2008,
60816,"Colour of Magic, The (Terry Pratchett's The Colour of Magic)",,Adventure,Comedy,Fantasy,,2008,
60825,Mulberry Street,,Action,Horror,Thriller,,2006,
60832,Pathology,,Crime,Horror,Thriller,,2008,
60894,"Edge of Love, The",,Drama,Romance,War,,2008,
60904,Heart of a Dog (Sobachye serdtse),,Comedy,Drama,Sci-Fi,,1988,
60937,"Mummy: Tomb of the Dragon Emperor, The",,Action,Adventure,Fantasy|Thriller,,2008,
60939,Swing Vote,,Comedy,Drama,,,2008,
60941,"Midnight Meat Train, The",,Horror,Mystery,Thriller,,2008,
60943,Frozen River,,Drama,,,,2008,
60948,Bottle Shock,,Drama,,,,2008,
60950,Vicky Cristina Barcelona,,Comedy,Drama,Romance,,2008,
60979,Batman: Gotham Knight,,Action,Animation,Crime,,2008,
61004,Year of the Gun,,Action,Romance,Thriller,,1991,
61011,"Walker, The",,Drama,Mystery,,,2007,
61024,Pineapple Express,,Action,Comedy,Crime,,2008,
61026,Red Cliff (Chi bi),,Action,Adventure,Drama|War,,2008,
61031,"World's Greatest Lover, The",,Comedy,,,,1977,
61048,Expired,,Comedy,Drama,Romance,,2007,
61071,"Sisterhood of the Traveling Pants 2, The",,Adventure,Comedy,Drama|Romance,,2008,
61075,Elegy,,Drama,Romance,,,2008,
61123,High School Musical 2,,Comedy,Drama,Musical|Romance,,2007,
61132,Tropic Thunder,,Action,Adventure,Comedy|War,,2008,
61136,"Objective, The",,Horror,Sci-Fi,Thriller|War,,2008,
61160,Star Wars: The Clone Wars,,Action,Adventure,Animation|Sci-Fi,,2008,
61210,Mutant Chronicles,,Action,Adventure,Sci-Fi,,2008,
61236,Waltz with Bashir (Vals im Bashir),,Animation,Documentary,Drama|War,,2008,
61240,Let the Right One In (Låt den rätte komma in),,Drama,Fantasy,Horror|Romance,,2008,
61246,Hamlet 2,,Comedy,,,,2008,
61248,Death Race,,Action,Adventure,Sci-Fi|Thriller,,2008,
61250,"House Bunny, The",,Comedy,,,,2008,
61253,"Longshots, The",,Drama,,,,2008,
61255,"Rocker, The",,Comedy,,,,2008,
61257,I.O.U.S.A. (a.k.a. IOUSA),,Documentary,,,,2008,
61262,Mirrors,,Horror,Mystery,Thriller,,2008,
61289,Sukiyaki Western Django,,Action,Western,,,2008,
61312,Noise,,Comedy,Drama,,,2007,
61317,Feed,,Action,Crime,Mystery|Thriller,,2005,
61319,Somers Town,,Drama,,,,2008,
61323,Burn After Reading,,Comedy,Crime,Drama,,2008,
61348,Disaster Movie,,Comedy,,,,2008,
61350,Babylon A.D.,,Action,Adventure,Sci-Fi|Thriller,,2008,
61352,Traitor,,Crime,Drama,Thriller,,2008,
61354,College,,Comedy,,,,2008,
61361,"Women, The",,Comedy,Drama,,,2008,
61394,"Onion Movie, The",,Comedy,,,,2008,
61396,Sergeant Rutledge,,Crime,Western,,,1960,
61401,"Spirit, The",,Action,Comedy,Fantasy|Thriller,,2008,
61406,John Adams,,Drama,,,,2008,
61434,Oh! What a Lovely War,,Musical,War,,,1969,
61449,"Burning Plain, The",,Drama,Romance,,,2008,
61451,"Seventh Cross, The",,Drama,War,,,1944,
61465,Bangkok Dangerous,,Action,Crime,Thriller,,2008,
61467,Everybody Wants to Be Italian,,Comedy,Romance,,,2007,
61470,"Boys in Company C, The",,Drama,War,,,1978,
61692,Altered,,Horror,Sci-Fi,Thriller,,2006,
61697,Righteous Kill,,Crime,Mystery,Thriller,,2008,
61705,Lakeview Terrace,,Drama,Thriller,,,2008,
61729,Ghost Town,,Comedy,Fantasy,Romance,,2008,
61862,In Bed (En la cama),,Drama,,,,2005,
61934,Freebie and the Bean,,Action,Comedy,,,1974,
61941,Humboldt County,,Comedy,Drama,,,2008,
61950,Boot Camp,,Thriller,,,,2007,
61986,Appaloosa,,Western,,,,2008,
62049,1984,,Drama,Sci-Fi,,,1956,
62081,Eagle Eye,,Action,Crime,Thriller|IMAX,,2008,
62113,How to Lose Friends & Alienate People,,Comedy,,,,2008,
62115,Six Shooter,,Comedy,Drama,,,2004,
62153,Look Back in Anger,,Drama,,,,1958,
62155,Nick and Norah's Infinite Playlist,,Comedy,Drama,Romance,,2008,
62198,Marjoe,,Documentary,,,,1972,
62203,Martyrs,,Horror,,,,2008,
62208,"Sound of the Mountain (Thunder of the Mountain, The) (Yama no oto)",,Drama,,,,1954,
62235,Red,,Drama,Thriller,,,2008,
62250,Gomorrah (Gomorra),,Crime,Drama,,,2008,
62265,"Accidental Husband, The",,Comedy,Romance,,,2009,
62293,"Duchess, The",,Drama,Romance,,,2008,
62331,Dead Leaves,,Action,Adventure,Animation|Comedy|Sci-Fi,,2004,
62336,FLCL,,Animation,Comedy,Fantasy|Sci-Fi,,2000,
62344,Rachel Getting Married,,Drama,Romance,,,2008,
62374,Body of Lies,,Action,Drama,Thriller,,2008,
62376,City of Ember,,Adventure,Children,Sci-Fi,,2008,
62378,Magicians,,Comedy,,,,2007,
62394,Max Payne,,Action,Crime,Drama|Thriller,,2008,
62434,Zack and Miri Make a Porno,,Comedy,Drama,Romance,,2008,
62437,W.,,Drama,,,,2008,
62439,My Best Friend's Girl,,Comedy,Romance,,,2008,
62511,"Synecdoche, New York","A theatre director struggles with his work, and the women in his life, as he creates a life-size replica of New York City inside a warehouse as part of his new play.",Comedy,Drama,,Charlie Kaufman,2008,"https://m.media-amazon.com/images/M/MV5BMjA0MjIyOTI3MF5BMl5BanBnXkFtZTcwODM5NTY5MQ@@._V1_UX67_CR0,0,67,98_AL_.jpg"
62514,Come to the Stable,,Drama,,,,1949,
62526,"Drowning Pool, The",,Mystery,Thriller,,,1975,
62553,"Secret Life of Bees, The",,Drama,,,,2008,
62577,Flash of Genius,,Drama,,,,2008,
62586,"American Carol, An",,Comedy,Fantasy,,,2008,
62644,"Wave, The (Welle, Die)",,Drama,,,,2008,
62718,"Angus, Thongs and Perfect Snogging",,Comedy,Romance,,,2008,
62733,Quarantine,,Drama,Horror,Mystery|Thriller,,2008,
62764,Black Moon,,Fantasy,Mystery,Sci-Fi|War,,1975,
62788,Lost Boys: The Tribe,,Comedy,Horror,Thriller,,2008,
62792,Pride and Glory,,Crime,Drama,,,2008,
62799,"Express, The",,Drama,,,,2008,
62801,Lone Wolf and Cub: Baby Cart to Hades (Kozure Ôkami: Shinikazeni mukau ubaguruma),,Action,Drama,,,1972,
62803,Lone Wolf and Cub: Baby Cart in Peril (Kozure Ôkami: Oya no kokoro ko no kokoro),,Action,,,,1972,
62849,RocknRolla,,Action,Crime,,,2008,
62956,Futurama: Bender's Game,,Action,Adventure,Animation|Comedy|Fantasy|Sci-Fi,,2008,
62970,Tin Man,,Adventure,Fantasy,Sci-Fi,,2007,
62999,Madagascar: Escape 2 Africa,,Action,Adventure,Animation|Children|Comedy|IMAX,,2008,
63033,Blindness,,Drama,Mystery,Romance|Thriller,,2008,
63062,Changeling,Grief-stricken mother Christine Collins (Angelina Jolie) takes on the L.A.P.D. to her own detriment when it tries to pass off an obvious impostor as her missing child.,Crime,Drama,Mystery,Clint Eastwood,2008,"https://m.media-amazon.com/images/M/MV5BOTA1Mzg3NjIxNV5BMl5BanBnXkFtZTcwNzU2NTc5MQ@@._V1_UX67_CR0,0,67,98_AL_.jpg"
63072,"Road, The",,Adventure,Drama,Thriller,,2009,
63082,Slumdog Millionaire,"A Mumbai teenager reflects on his life after being accused of cheating on the Indian version of ""Who Wants to be a Millionaire?"".",Crime,Drama,Romance,Danny Boyle,2008,"https://m.media-amazon.com/images/M/MV5BZmNjZWI3NzktYWI1Mi00OTAyLWJkNTYtMzUwYTFlZDA0Y2UwXkEyXkFqcGdeQXVyNjU0OTQ0OTY@._V1_UX67_CR0,0,67,98_AL_.jpg"
63113,Quantum of Solace,,Action,Adventure,Thriller,,2008,
63121,"Tale of Two Cities, A",,Drama,Romance,,,1958,
63131,Role Models,,Comedy,,,,2008,
63181,Tokyo Gore Police (Tôkyô zankoku keisatsu),,Action,Horror,,,2008,
63189,Sauna,,Horror,Mystery,,,2008,
63222,JCVD,,Action,Drama,Thriller,,2008,
63283,"Whole Town's Talking, The (Passport to Fame)",,Comedy,Crime,,,1935,
63433,Farscape: The Peacekeeper Wars,,Action,Adventure,Sci-Fi,,2004,
63436,Saw V,,Crime,Horror,Thriller,,2008,
63479,Sex Drive,,Comedy,,,,2008,
63481,Soul Men,,Comedy,Musical,,,2008,
63515,The Island,,Drama,Mystery,,,2006,
63540,Beverly Hills Chihuahua,,Adventure,Children,Comedy,,2008,
63808,"Class, The (Entre les murs)",,Drama,,,,2008,
63826,Splinter,,Action,Horror,Thriller,,2008,
63853,Australia,,Adventure,Drama,War|Western,,2008,
63859,Bolt,,Action,Adventure,Animation|Children|Comedy,,2008,
63876,Milk,,Drama,,,,2008,
63989,"Devil Doll, The",,Horror,Sci-Fi,,,1936,
63992,Twilight,,Drama,Fantasy,Romance|Thriller,,2008,
64010,"Children, The",,Horror,,,,2008,
64030,Transporter 3,,Action,Adventure,Crime|Thriller,,2008,
64032,Four Christmases,,Comedy,,,,2008,
64034,"Boy in the Striped Pajamas, The (Boy in the Striped Pyjamas, The)",,Drama,War,,,2008,
64037,Surveillance,,Crime,Mystery,Thriller,,2008,
64116,Igor,,Animation,Comedy,,,2008,
64197,Hunger,,Drama,,,,2008,
64229,Cadillac Records,,Drama,Musical,,,2008,
64231,Punisher: War Zone,,Action,Crime,Drama|Thriller,,2008,
64278,"Pervert's Guide to Cinema, The",,Documentary,,,,2006,
64285,Wallace and Gromit in 'A Matter of Loaf and Death',,Animation,Comedy,,,2008,
64497,"Day the Earth Stood Still, The",,Drama,Sci-Fi,Thriller|IMAX,,2008,
64499,Che: Part One,,Drama,War,,,2008,
64511,Dean Spanley,,Comedy,Drama,,,2008,
64517,I Am the Law,,Crime,Drama,,,1938,
64519,Boomerang,,Crime,Drama,Film-Noir,,1947,
64575,Doubt,,Drama,Mystery,,,2008,
64614,Gran Torino,"Disgruntled Korean War veteran Walt Kowalski sets out to reform his neighbor, Thao Lor, a Hmong teenager who tried to steal Kowalski's prized possession: a 1972 Gran Torino.",Crime,Drama,,Clint Eastwood,2008,"https://m.media-amazon.com/images/M/MV5BMTc5NTk2OTU1Nl5BMl5BanBnXkFtZTcwMDc3NjAwMg@@._V1_UX67_CR0,0,67,98_AL_.jpg"
64620,Frost/Nixon,A dramatic retelling of the post-Watergate television interviews between British talk-show host David Frost and former president Richard Nixon.,Drama,,,Ron Howard,2008,"https://m.media-amazon.com/images/M/MV5BOTY4NTU2NTU4NF5BMl5BanBnXkFtZTcwNjE0OTc5MQ@@._V1_UX67_CR0,0,67,98_AL_.jpg"
64622,"Reader, The",,Drama,Romance,,,2008,
64701,I've Loved You So Long (Il y a longtemps que je t'aime),,Drama,Mystery,,,2008,
64716,Seven Pounds,A man with a fateful secret embarks on an extraordinary journey of redemption by forever changing the lives of seven strangers.,Drama,,,Gabriele Muccino,2008,"https://m.media-amazon.com/images/M/MV5BMTU0NzY0MTY5OF5BMl5BanBnXkFtZTcwODY3MDEwMg@@._V1_UY98_CR3,0,67,98_AL_.jpg"
64839,"Wrestler, The",,Drama,,,,2008,
64930,"More the Merrier, The",,Comedy,Romance,,,1943,
64957,"Curious Case of Benjamin Button, The",,Drama,Fantasy,Mystery|Romance,,2008,
64969,Yes Man,,Comedy,,,,2008,
64983,Valkyrie,,Drama,Thriller,War,,2008,
64990,Pete Seeger: The Power of Song,,Documentary,,,,2007,
64993,5 Centimeters per Second (Byôsoku 5 senchimêtoru),,Animation,Drama,Romance,,2007,
64997,War of the Worlds,,Action,Sci-Fi,,,2005,
65045,Alien Raiders,,Mystery,Sci-Fi,Thriller,,2008,
65088,Bedtime Stories,,Adventure,Children,Comedy,,2008,
65091,Manhattan Melodrama,,Crime,Drama,Romance,,1934,
65126,Choke,,Comedy,Drama,,,2008,
65130,Revolutionary Road,,Drama,Romance,,,2008,
65133,Blackadder Back & Forth,,Comedy,,,,1999,
65135,Blackadder's Christmas Carol,,Comedy,,,,1988,
65155,"Surfer, Dude",,Comedy,,,,2008,
65181,Nobel Son,,Comedy,Crime,Drama|Thriller,,2007,
65188,Dear Zachary: A Letter to a Son About His Father,,Documentary,,,,2008,
65216,Defiance,,Drama,Thriller,War,,2008,
65225,Zeitgeist: Addendum,,Documentary,,,,2008,
65230,Marley & Me,,Comedy,Drama,,,2008,
65256,Jesse Stone: Night Passage,,Crime,Drama,Mystery,,2006,
65261,Ponyo (Gake no ue no Ponyo),,Adventure,Animation,Children|Fantasy,,2008,
65304,Ce que mes yeux ont vu,,Drama,Mystery,Thriller,,2007,
65359,Earthsea (Legend of Earthsea),,Adventure,Drama,Fantasy,,2004,
65381,Man with the Gun,,Western,,,,1955,
65418,Wendy and Lucy,,Drama,,,,2008,
65465,Last Chance Harvey,,Drama,Romance,,,2008,
65514,Ip Man,,Action,Drama,War,,2008,
65552,Replicant,,Action,Sci-Fi,Thriller,,2001,
65567,Passengers,,Drama,Mystery,Thriller,,2008,
65577,"Tale of Despereaux, The",,Adventure,Animation,Children|Comedy|Fantasy,,2008,
65585,Bride Wars,,Comedy,Romance,,,2009,
65596,Mesrine: Killer Instinct (L'instinct de mort),,Action,Crime,Drama|Thriller,,2008,
65601,My Bloody Valentine 3-D,,Horror,Thriller,,,2009,
65631,Battle in Seattle,,Action,Drama,,,2007,
65642,"Timecrimes (Cronocrímenes, Los)",,Sci-Fi,Thriller,,,2007,
65660,"Secret of the Grain, The (La graine et le mulet)",,Drama,,,,2007,
65682,Underworld: Rise of the Lycans,,Action,Fantasy,Horror|Thriller,,2009,
65685,Inkheart,,Adventure,Fantasy,,,2008,
65731,The Alphabet Killer,,Crime,Mystery,Thriller,,2008,
65740,Revenge of the Nerds IV: Nerds in Love,,Comedy,Romance,,,1994,
65802,Paul Blart: Mall Cop,,Action,Comedy,Crime,,2009,
65810,Notorious,A woman is asked to spy on a group of Nazi friends in South America. How far will she have to go to ingratiate herself with them?,Drama,Musical,,Alfred Hitchcock,2009,"https://m.media-amazon.com/images/M/MV5BYTc1NGViOTMtNjZhNS00OGY2LWI4MmItOWQwNTY4MDMzNWI3L2ltYWdlXkEyXkFqcGdeQXVyNjc1NTYyMjg@._V1_UX67_CR0,0,67,98_AL_.jpg"
65813,"Unborn, The",,Horror,Mystery,Thriller,,2009,
65866,Three Strangers,,Crime,Drama,,,1946,
65868,Repo! The Genetic Opera,,Fantasy,Horror,Musical,,2008,
65882,"Uninvited, The",,Drama,Horror,Mystery|Thriller,,2009,
65899,12:01,,Comedy,Romance,Sci-Fi|Thriller,,1993,
65927,Night Train,,Action,Mystery,Thriller,,2009,
65982,Outlander,,Action,Adventure,Sci-Fi,,2008,
66015,Passchendaele,,Action,Drama,Romance|War,,2008,
66053,Black Widow,,Drama,Mystery,,,1954,
66090,Eden Lake,,Horror,Thriller,,,2008,
66097,Coraline,"An adventurous 11-year-old girl finds another world that is a strangely idealized version of her frustrating home, but it has sinister secrets.",Animation,Fantasy,Thriller,Henry Selick,2009,"https://m.media-amazon.com/images/M/MV5BMzQxNjM5NzkxNV5BMl5BanBnXkFtZTcwMzg5NDMwMg@@._V1_UX67_CR0,0,67,98_AL_.jpg"
66118,Point of Order,,Documentary,,,,1964,
66130,Chocolate,,Action,Drama,,,2008,
66156,"Escapist, The",,Thriller,,,,2008,
66171,Push,,Sci-Fi,Thriller,,,2009,
66198,"International, The",,Drama,Thriller,,,2009,
